Timestamp,mobile-42,mobile-14,mobile-44,mobile-21,mobile-20,mobile-33,mobile-37,mobile-41,mobile-23,mobile-34,mobile-24,mobile-10,mobile-32,mobile-31,mobile-27,mobile-35,mobile-15,mobile-47,mobile-45,mobile-13,mobile-22,mobile-39,mobile-9,mobile-46
2020-04-06 11:20:00,,,,24.0,,,,,,,,,,,,,49.0,,39.0,,47.0,,,
2020-04-06 11:30:00,,,,23.0,,,,,,,,,,,,,48.0,,39.0,,46.0,,,
2020-04-06 11:40:00,,,,27.0,,,,,,,,,,,36.0,,52.0,,42.0,,47.0,,,
2020-04-06 11:50:00,,,,24.0,,,,,,29.0,,,,,37.0,,47.0,,37.0,,48.0,,,
2020-04-06 12:00:00,,,,25.0,,,,,,,,,,,,,51.0,,37.0,,,,,
2020-04-06 12:10:00,,,,26.0,,,,,,,,,,,,,51.0,,41.0,,,,,
2020-04-06 12:20:00,,,,26.0,,,,,,,,,,,,,49.0,,39.0,,,,,
2020-04-06 12:30:00,,,,25.0,,,,,,,,,,,,,49.0,,37.0,,,,,
2020-04-06 12:40:00,,,,27.0,,,,,,,,,,,,,52.0,,40.0,,,,,
2020-04-06 12:50:00,,14.0,,22.0,,,,,,,,,,,,,48.0,,36.0,,,,,
2020-04-06 13:00:00,,,,23.0,,,,,,,29.4,21.0,37.0,,,,48.0,,39.0,,,,,
2020-04-06 13:10:00,,,,25.0,,,,,,,33.4,,37.0,,,,48.0,,38.0,,,,,
2020-04-06 13:20:00,,,,25.0,,,,,,,,,36.0,,,,49.0,,40.0,,,,,
2020-04-06 13:30:00,,,,26.0,,,,,,,,,34.0,,,,52.0,,40.0,,,,,
2020-04-06 13:40:00,,,,29.0,,,,,,,,,36.0,,,,50.0,,37.0,,,,,
2020-04-06 13:50:00,,,,22.0,,,,,,,,,35.0,,,,50.0,,40.0,,,,,
2020-04-06 14:00:00,,,,24.0,,,,,,,,,35.0,,,,50.0,,40.0,,,,,
2020-04-06 14:10:00,,,,24.0,,,,,,,,,35.0,,,,50.0,,37.0,,,,,
2020-04-06 14:20:00,,,,23.0,,,,,,,,,37.0,,,,52.0,,38.0,,,,,
2020-04-06 14:30:00,,,,24.0,,,,,,,,,36.0,,,,51.0,,42.0,,,,,
2020-04-06 14:40:00,,,,24.0,,,,,,,,,36.0,,,,51.0,,38.0,,,,,
2020-04-06 14:50:00,,,,25.0,,,,,,,,,35.0,,,,49.0,,38.0,,,,,
2020-04-06 15:00:00,,14.0,,24.0,,,,,,,,,36.0,,,,47.0,,40.0,,,,,
2020-04-06 15:10:00,,,,25.0,,,,,,,,,36.0,,,,49.0,,40.0,,,,,
2020-04-06 15:20:00,,,,24.0,,,,,,,,,35.0,,,,51.0,,38.0,,,,,
2020-04-06 15:30:00,,,,26.0,,,,,,,,,35.0,,,,50.0,,40.0,,,,,
2020-04-06 15:40:00,,,,24.0,,,,,,,,,38.0,,,,50.0,,40.0,,,,,
2020-04-06 15:50:00,,,,24.0,,,,,,,,,907.2580983215514,,,,49.0,,36.0,,,,,
2020-04-06 16:00:00,,,,26.0,,,,,,,,,,,37.0,,48.0,,38.0,,,,,
2020-04-06 16:10:00,,,,24.0,,,,,,,,,,,48.0,,52.0,,38.0,,,,,
2020-04-06 16:20:00,,,,18.0,,,,,,,,,,,,,50.0,,,,,,,
2020-04-06 16:30:00,,,,,,,,,,,,,,,,40.0,,,,40.0,,,,
2020-04-06 16:40:00,,,,,,,,,,,,,,37.0,,38.0,,,,40.0,,,,
2020-04-06 16:50:00,,,,,,,,,17.0,,,,,36.0,,,,,,39.0,,,,
2020-04-06 17:00:00,,,,,,,56.0,,17.0,,,,,35.0,,,,,,40.0,,,,
2020-04-06 17:10:00,,,,,,,52.0,,,,,,,,,,,,,41.0,,,,
2020-04-06 17:20:00,,,,,23.0,,,,,,,,,,,,,,,41.0,,,,
2020-04-06 17:30:00,,,,,23.0,,,,,,,,,,,,,,,41.0,,,,
2020-04-06 17:40:00,,,,,28.0,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 17:50:00,,,,,25.0,,,,,,,,,,,,,,,39.0,,,,
2020-04-06 18:00:00,,,,,23.0,,,,,,,,,,,,,,,40.0,,,,
2020-04-06 18:10:00,,,,,25.0,,,,,,,,,,,,,,,40.0,,,,
2020-04-06 18:20:00,,,,,24.0,,,,,,,,,,,,,,,41.0,,,,
2020-04-06 18:30:00,,,,,23.0,,,,,,,,,,,,,,,40.0,,,,
2020-04-06 18:40:00,,,,,24.0,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 18:50:00,,,,,22.0,,,,,,,,,,,,,,,41.0,,,,
2020-04-06 19:00:00,,,,,24.0,,,,,,,,,,,,,,,40.0,,,,
2020-04-06 19:10:00,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-06 19:20:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 19:30:00,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-06 19:40:00,,,,,,,,,,,,,,,,,,,,38.0,,,,
2020-04-06 19:50:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 20:00:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-06 20:10:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 20:20:00,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-06 20:30:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 20:40:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 20:50:00,,,,,,,,,,,,,,,,,,,,45.0,,,,
2020-04-06 21:00:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 21:10:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 21:20:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 21:30:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 21:40:00,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-06 21:50:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-06 22:00:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 22:10:00,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-06 22:20:00,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-06 22:30:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 22:40:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 22:50:00,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-06 23:00:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 23:10:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 23:20:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 23:30:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 23:40:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-06 23:50:00,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-07 00:00:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 00:10:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 00:20:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 00:30:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 00:40:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 00:50:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 01:00:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 01:10:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 01:20:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 01:30:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 01:40:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 01:50:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 02:00:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 02:10:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 02:20:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 02:30:00,,,,,,,,,,,,,,,,,,,,45.0,,,,
2020-04-07 02:40:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 02:50:00,,,,,,,,,,,,,,,,,,,,45.0,,,,
2020-04-07 03:00:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 03:10:00,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-07 03:20:00,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-07 03:30:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 03:40:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 03:50:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 04:00:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 04:10:00,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-07 04:20:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 04:30:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 04:40:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 04:50:00,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 05:00:00,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 05:10:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 05:20:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 05:30:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 05:40:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 05:50:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 06:00:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 06:10:00,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-07 06:20:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 06:30:00,,,,,,,,,,,,,,35.0,,,,,,42.0,,,,47.0
2020-04-07 06:40:00,,,,,,66.501,,,,,,,,35.0,,,,,,44.0,,,,51.0
2020-04-07 06:50:00,,,,,,60.511,,,,,,,,,,,,,,43.0,,,,
2020-04-07 07:00:00,,,,,,,,,,28.0,,,,,,,,,,41.0,,,,
2020-04-07 07:10:00,,,,,,,,,,27.0,,,,,,,,,,42.0,,,,
2020-04-07 07:20:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 07:30:00,,,,23.0,,,,,,,,,,,,,,,,44.0,,,,
2020-04-07 07:40:00,,,,23.0,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 07:50:00,,,,26.0,,,,,,,,,,,,,,,,39.0,,,,
2020-04-07 08:00:00,,,,25.0,,,54.0,,,,,,,,50.0,,,,,42.0,,,,
2020-04-07 08:10:00,,,,24.0,,,42.0,,,,,,,,35.0,,,,,40.0,,,,
2020-04-07 08:20:00,,,,22.0,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 08:30:00,,,,23.0,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 08:40:00,,,,24.0,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 08:50:00,,,,23.0,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 09:00:00,,,,27.0,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 09:10:00,,,,26.0,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 09:20:00,,,,25.0,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 09:30:00,,,,25.0,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 09:40:00,,,,27.0,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 09:50:00,,,,22.0,,,,,,,,,,,,,,,,44.0,,,,
2020-04-07 10:00:00,,,,26.0,,,,,,,,,,,,,,,,45.0,,,,
2020-04-07 10:10:00,,,,24.0,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 10:20:00,,,,24.0,,,,,,,,,,,,,,,,45.0,,,,
2020-04-07 10:30:00,,,,23.0,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 10:40:00,,,,22.0,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 10:50:00,,,,25.0,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 11:00:00,,,,25.0,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 11:10:00,,,,24.0,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 11:20:00,,,,26.0,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 11:30:00,,,,25.0,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 11:40:00,,,,24.0,,,,,,,,,,,,,,,,44.0,,,,
2020-04-07 11:50:00,,,,24.0,,,,,,,,,,,,,,,38.0,41.0,,,,
2020-04-07 12:00:00,,,,23.0,,,,,,,,,,,,,,,39.0,42.0,,,,
2020-04-07 12:10:00,,,,22.0,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 12:20:00,,,,24.0,,,,,,,,,,,,,,,,,,,,
2020-04-07 12:30:00,,,,22.0,,,,,,,,,,,,,,,,,,,,
2020-04-07 12:40:00,,,,24.0,,,,,,,34.2,,,,,,,,,,,,,
2020-04-07 12:50:00,,,,25.0,,,,,,,,,,,,,,,,,,,,
2020-04-07 13:00:00,,,,23.0,,,,,16.0,,,,,,,,,,40.0,,,,,
2020-04-07 13:10:00,,,,26.0,,,,,626.6609818466915,,,,,,,,45.0,,39.0,,,,,
2020-04-07 13:20:00,,,,48.0,,,,,16.0,,,,,,,,48.0,,42.0,,,,,
2020-04-07 13:30:00,,,,24.0,,,,,,,,,,,,,50.0,,39.0,,,,,
2020-04-07 13:40:00,,,,24.0,,,,,,,,,,,,,48.0,,41.0,,,57.0,,
2020-04-07 13:50:00,,,,23.0,,,,,,,,,,,,,49.0,,41.0,,,45.0,,
2020-04-07 14:00:00,,,,24.0,,,,,,,,,,,,,48.0,,40.0,,,,,
2020-04-07 14:10:00,,,,26.0,,,,,,,,,,,,,50.0,,41.0,,,,,
2020-04-07 14:20:00,,,,25.0,,,,,,,,,,,,,49.0,,43.0,,,,,
2020-04-07 14:30:00,,,,23.0,,,,,,,,,,,,,49.0,,40.0,,,,,
2020-04-07 14:40:00,,,,25.0,,,,,,,,,,,,,51.0,,42.0,,,,,
2020-04-07 14:50:00,,,,43.0,,,,,,,,,,,,,48.0,,41.0,,,,,
2020-04-07 15:00:00,,,,25.0,,,,,,,,,,,,,48.0,,40.0,,,,,
2020-04-07 15:10:00,,,,22.0,,,,,,,,,,,,,49.0,,40.0,,,,,
2020-04-07 15:20:00,,,,28.0,,,,,,,,,,,,,47.0,,43.0,,,,,
2020-04-07 15:30:00,,,,24.0,,,,,,,,,,,,,47.0,,43.0,,,,,
2020-04-07 15:40:00,,,,29.0,,,,,,,,,,,,,48.0,,44.0,,,,,
2020-04-07 15:50:00,,,,25.0,,,,,,,,,,,,,47.0,,46.0,,,,,
2020-04-07 16:00:00,,,20.0,24.0,,,,,,,,,,,37.0,,47.0,,41.0,37.0,,,,
2020-04-07 16:10:00,,,,24.0,,,,,,,,,,,47.0,,50.0,,40.0,40.0,,,,
2020-04-07 16:20:00,,,,,,,,,,,,,,,,37.0,48.0,,41.0,40.0,,,,
2020-04-07 16:30:00,,,,,,,,,,,,,,,,36.0,50.0,,39.0,40.0,,,,
2020-04-07 16:40:00,,,,,,,,,,,,,,,,,51.0,,38.0,42.0,,,,
2020-04-07 16:50:00,,,,,,,,,14.0,,,,,34.0,,,,,35.0,42.0,,,,
2020-04-07 17:00:00,,,,,,,56.0,,17.0,,,,,35.0,,,,,,42.0,,,,
2020-04-07 17:10:00,,,,,,,56.0,,,,,,,37.0,,,,,,41.0,,,,
2020-04-07 17:20:00,,,,,,,50.0,,,,,,,,,,,,,41.0,,,,
2020-04-07 17:30:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 17:40:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 17:50:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 18:00:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 18:10:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 18:20:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 18:30:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 18:40:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 18:50:00,,,,,,,,,,,,,34.0,,,,,,,44.0,,,,
2020-04-07 19:00:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 19:10:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 19:20:00,,,,,,,,27.0,,,,,,,,,,,,43.0,,,,
2020-04-07 19:30:00,,,,,,,,28.0,,,,,,,51.0,,,,,41.0,,,,
2020-04-07 19:40:00,,,,,,,,28.0,,,,,,,,,,,,41.0,,,,
2020-04-07 19:50:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 20:00:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 20:10:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 20:20:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 20:30:00,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-07 20:40:00,,,,,,,,31.0,,,,,,,,,,,,40.0,,,,
2020-04-07 20:50:00,,,,,,,,42.0,,,,,,,,,,,,42.0,,,,
2020-04-07 21:00:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 21:10:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 21:20:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 21:30:00,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 21:40:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 21:50:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 22:00:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 22:10:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 22:20:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 22:30:00,,,,,,,,,,,,,,,,,,,,45.0,,,,
2020-04-07 22:40:00,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-07 22:50:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 23:00:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 23:10:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 23:20:00,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-07 23:30:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 23:40:00,,,,,,,,,,,,,,,,,,,,45.0,,,,
2020-04-07 23:50:00,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-08 00:00:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-08 00:10:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-08 00:20:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-08 00:30:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-08 00:40:00,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 00:50:00,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 01:00:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-08 01:10:00,,,,,,,,,,,,,,,,,,,,38.0,,,,
2020-04-08 01:20:00,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 01:30:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-08 01:40:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-08 01:50:00,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 02:00:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-08 02:10:00,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-08 02:20:00,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-08 02:30:00,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-08 02:40:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-08 02:50:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-08 03:00:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-08 03:10:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-08 03:20:00,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-08 03:30:00,,,,,,,,,,,,,,,,,,,,45.0,,,,
2020-04-08 03:40:00,,,,,,,,,,,,,,,,,,,,45.0,,,,
2020-04-08 03:50:00,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-08 04:00:00,,,,,,,,,,,,,,,,,,,,46.0,,,,
2020-04-08 04:10:00,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-08 04:20:00,,,,,,,,,,,,,,,,,,,,45.0,,,,
2020-04-08 04:30:00,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-08 04:40:00,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-08 04:50:00,,,,,,,,,,,,,,,,,,,,46.0,,,,
