Timestamp,mobile-35,mobile-34,mobile-33,mobile-9,mobile-21,mobile-20,mobile-22,mobile-32,mobile-45,mobile-31,mobile-46,mobile-14,mobile-23,mobile-47,mobile-41,mobile-13,mobile-44,static-14
2020-04-06 05:20:00,,,,,,,,,,36.0,37.0,36.0,,,,,,19.278
2020-04-06 05:30:00,,,,,,,,,,55.0,36.0,36.0,,,,,,19.287
2020-04-06 05:40:00,,,,,,,,,,38.0,39.0,36.0,,,,,,19.499000000000002
2020-04-06 05:50:00,,,,,,,,,,37.0,36.0,40.0,,,,,,19.587
2020-04-06 06:00:00,,,,,,,,,,35.0,37.0,37.0,,,,,,18.552
2020-04-06 06:10:00,,,,,,,,,,35.0,36.0,37.0,,,,,,19.92
2020-04-06 06:20:00,,,,,,,,,,36.0,36.0,37.0,,,,,,19.295
2020-04-06 06:30:00,,,,,,,,,,38.0,38.0,39.0,,,,,,19.393
2020-04-06 06:40:00,16.0,,,,,,,,,38.0,37.0,39.0,,,,,,19.552
2020-04-06 06:50:00,15.0,,,,,,,,,37.0,36.0,37.0,,,,,,19.326
2020-04-06 07:00:00,14.0,,,,,,,,,38.0,483.9753473133864,37.0,,,,,,19.843
2020-04-06 07:10:00,,,,,50.0,,,,,36.0,37.0,39.0,,,,,,18.451
2020-04-06 07:20:00,,,,,60.0,,,,,37.0,39.0,37.0,,,,,,19.492
2020-04-06 07:30:00,,,,,52.0,,,,,37.0,35.0,37.0,,,,,,18.683
2020-04-06 07:40:00,,,,,,,,,,49.0,37.0,,,,,,,18.996
2020-04-06 07:50:00,,,,57.99500000000001,,,,,,,36.0,,,,,,,19.758
2020-04-06 08:00:00,,,,63.89699999999999,,,,,,,36.0,,,,,,,19.886
2020-04-06 08:10:00,,,,,,,,,,,37.0,,,,,,,19.885
2020-04-06 08:20:00,,,,,,,,,,,37.0,,,,,,,18.787
2020-04-06 08:30:00,,,,,,,,,,,36.0,,,,,,,19.339000000000002
2020-04-06 08:40:00,,,,,,,,,,,39.0,,,,,,,19.822
2020-04-06 08:50:00,,,,,,,,,,,37.0,,,,,,,19.825
2020-04-06 09:00:00,,,,,,,,,,,38.0,,,,,,,19.268
2020-04-06 09:10:00,,,,,,,,,,,39.0,,,,,,,19.875
2020-04-06 09:20:00,,,,,,,,,,,36.0,,,,,,,19.941
2020-04-06 09:30:00,,,,,,,,,,,36.0,,,,,,,18.768
2020-04-06 09:40:00,,,,,,,,,,,39.0,,,,,,,19.555999999999997
2020-04-06 09:50:00,,,,,,,,,,,37.0,,,,,,,19.543
2020-04-06 10:00:00,,,,,,,,,,,37.0,,,,,,,19.944000000000003
2020-04-06 10:10:00,,,,,,,,,,,35.0,,,,,,,19.045
2020-04-06 10:20:00,,,,,,,,,,,38.0,,,,,,,19.977999999999998
2020-04-06 10:30:00,,,,,,33.0,,,,,39.0,,,,,,,19.99
2020-04-06 10:40:00,,,,,,,,,,,35.0,,,,,,,19.965
2020-04-06 10:50:00,,,,,,,,,,,36.0,,,,,,,19.833
2020-04-06 11:00:00,,,,,,,,,,,37.0,,,,,,,19.295
2020-04-06 11:10:00,,,,,,,,,38.0,,37.0,,,,,,,19.907
2020-04-06 11:20:00,,,,,,,,,36.0,,36.0,,,,,,,19.980999999999998
2020-04-06 11:30:00,,,,,,,,,,,36.0,,,,,,,19.678
2020-04-06 11:40:00,,,,,,,,,,,,,,,,,,19.715
2020-04-06 11:50:00,,,,,,,,,,,,,,,,,,19.508
2020-04-06 12:00:00,,,,,,,,,,,,,,,,,,19.765
2020-04-06 12:10:00,,,,,,,,,,,,,,,,,,19.688
2020-04-06 12:20:00,,,,,,,,,,,,,,,,,,19.498
2020-04-06 12:30:00,,,,,,,,,,,,,,,43.0,,,19.749000000000002
2020-04-06 12:40:00,,,,,,,,20.0,,,,,,,,,,19.980999999999998
2020-04-06 12:50:00,,,,,,,,19.0,,,,,,,,,,19.165
2020-04-06 13:00:00,,,,,,,,,,,,,,,,,,19.772000000000002
2020-04-06 13:10:00,,,,,,30.0,,,,,,,,,,,,19.901
2020-04-06 13:20:00,,,,,,30.0,,,,,,,,,,,,18.965
2020-04-06 13:30:00,,,,,,28.0,,,,,,,,,,,,19.52
2020-04-06 13:40:00,,,,,,27.0,,,,,,,,,,,,19.781
2020-04-06 13:50:00,,,,,,29.0,,,,,,,,,,,,19.637
2020-04-06 14:00:00,,,,,,28.0,,,,,,,,,,,,19.776
2020-04-06 14:10:00,,,,,,32.0,,,,,,,,,,,,19.168
2020-04-06 14:20:00,,,,,,32.0,,,,,,,,,,49.0,,19.361
2020-04-06 14:30:00,,,,,,31.0,,,,,,,,,,45.0,,19.817999999999998
2020-04-06 14:40:00,,,,,,32.0,,,,,,,,,,48.0,,19.385
2020-04-06 14:50:00,,,,,,30.0,,,,,,,,,,45.0,,19.221
2020-04-06 15:00:00,,,,,,27.0,,,,,,,,,,47.0,,19.893
2020-04-06 15:10:00,,,,,,29.0,,,,,,,,,,46.0,,19.910999999999998
2020-04-06 15:20:00,,,,,,30.0,,,,,,,,,,50.0,,19.508
2020-04-06 15:30:00,,,,,,29.0,,,,,,,,,,48.0,,19.883
2020-04-06 15:40:00,,,,,,28.0,,,,,,,,,,46.0,,19.475
2020-04-06 15:50:00,,,,,,30.0,,,34.0,,,,,,,46.0,,19.968
2020-04-06 16:00:00,,,23.0,,,,,,38.0,,,,,,,47.0,,19.729
2020-04-06 16:10:00,,,,,,,,,34.0,,,,,,,47.0,,19.249000000000002
2020-04-06 16:20:00,,,,,,,,,,,39.0,,,,,48.0,,19.703
2020-04-06 16:30:00,,,,,,,,,,,37.0,,,,45.0,47.0,,19.430999999999997
2020-04-06 16:40:00,,,,,,,,,,,38.0,36.0,,,44.0,46.0,,19.838
2020-04-06 16:50:00,,,,,,,,,,,35.0,51.0,,,,46.0,,19.152
2020-04-06 17:00:00,,,,,,,15.0,,,53.0,37.0,41.0,,,,,,19.61
2020-04-06 17:10:00,,,,,58.0,,17.0,,,38.0,39.0,38.0,,,,,,19.746
2020-04-06 17:20:00,,,,,58.0,,16.0,,,37.0,36.0,37.0,,,,,,19.555999999999997
2020-04-06 17:30:00,,,,,,,,,,37.0,36.0,37.0,,,,,,19.83
2020-04-06 17:40:00,,,,,,,,,,36.0,37.0,36.0,,,,,,19.445999999999998
2020-04-06 17:50:00,,,,,,,,,,37.0,37.0,38.0,,,,,,19.2
2020-04-06 18:00:00,,,,,,,,,,37.0,37.0,36.0,,,,,,19.96
2020-04-06 18:10:00,,,,,,,,,,37.0,37.0,37.0,,,,,,19.099
2020-04-06 18:20:00,,,,,,,,,,38.0,35.0,37.0,,,,,,19.6
2020-04-06 18:30:00,,,,,,,,,,36.0,36.0,38.0,,,,,,19.897000000000002
2020-04-06 18:40:00,,,,,,,,,,37.0,35.0,37.0,,,,,,19.455
2020-04-06 18:50:00,,,,,,,,,,37.0,36.0,39.0,,,,,,19.901
2020-04-06 19:00:00,,,,,,,,,,36.0,35.0,37.0,,,,,,19.316
2020-04-06 19:10:00,,,,,,,,,,36.0,36.0,38.0,,,,,,19.910999999999998
2020-04-06 19:20:00,,,,,,,,,,39.0,36.0,37.0,,,,,,19.409000000000002
2020-04-06 19:30:00,,,,,,,,,,38.0,36.0,37.0,,,,,,19.885
2020-04-06 19:40:00,,,,,,,,,,37.0,36.0,39.0,,,,,,19.953
2020-04-06 19:50:00,,,,,,,,,,37.0,36.0,35.0,,,,,,19.625
2020-04-06 20:00:00,,,,,,,,,,37.0,597.7293998594788,36.0,,,,,,18.947
2020-04-06 20:10:00,,,,,,,,,,38.0,37.0,36.0,,,,,,19.098
2020-04-06 20:20:00,,,,,,,,,,36.0,37.0,36.0,,,,,,18.941
2020-04-06 20:30:00,,,,,,,,,,35.0,36.0,37.0,,,,,,19.484
2020-04-06 20:40:00,,,,,,,,,,37.0,36.0,38.0,,,,,,18.6
2020-04-06 20:50:00,,,,,,,,,,35.0,37.0,35.0,,,,,,19.948
2020-04-06 21:00:00,,,,,,,,,,98.0,38.0,367.4609975915801,,,,,,19.9
2020-04-06 21:10:00,,,,,,,,,,37.0,36.0,38.0,,,,,,19.619
2020-04-06 21:20:00,,,,,,,,,,157.0,38.0,36.0,,,,,,19.977999999999998
2020-04-06 21:30:00,,,,,,,,,,51.0,36.0,37.0,,,,,,19.904
2020-04-06 21:40:00,,,,,,,,,,36.0,35.0,36.0,,,,,,19.658
2020-04-06 21:50:00,,,,,,,,,,38.0,37.0,39.0,,,,,,19.582
2020-04-06 22:00:00,,,,,,,,,,35.0,35.0,37.0,,,,,,19.159000000000002
2020-04-06 22:10:00,,,,,,,,,,36.0,36.0,36.0,,,,,,800.47
2020-04-06 22:20:00,,,,,,,,,,37.0,36.0,37.0,,,,,,19.796
2020-04-06 22:30:00,,,,,,,,,,40.0,37.0,38.0,,,,,,19.421
2020-04-06 22:40:00,,,,,,,,,,36.0,37.0,38.0,,,,,,19.741
2020-04-06 22:50:00,,,,,,,,,,37.0,36.0,39.0,,,,,,19.113
2020-04-06 23:00:00,,,,,,,,,,37.0,36.0,37.0,,,,,,18.998
2020-04-06 23:10:00,,,,,,,,,,38.0,37.0,38.0,,,,,,18.726
2020-04-06 23:20:00,,,,,,,,,,38.0,36.0,40.0,,,,,,19.410999999999998
2020-04-06 23:30:00,,,,,,,,,,37.0,36.0,37.0,,,,,,19.879
2020-04-06 23:40:00,,,,,,,,,,36.0,36.0,36.0,,,,,,19.948
2020-04-06 23:50:00,,,,,,,,,,35.0,35.0,37.0,,,,,,19.951
2020-04-07 00:00:00,,,,,,,,,,36.0,36.0,36.0,,,,,,18.972
2020-04-07 00:10:00,,,,,,,,,,36.0,36.0,37.0,,,,,,19.937
2020-04-07 00:20:00,,,,,,,,,,35.0,35.0,37.0,,,,,,19.783
2020-04-07 00:30:00,,,,,,,,,,37.0,35.0,37.0,,,,,,19.19
2020-04-07 00:40:00,,,,,,,,,,36.0,37.0,37.0,,,,,,19.787
2020-04-07 00:50:00,,,,,,,,,,37.0,37.0,37.0,,,,,,19.253
2020-04-07 01:00:00,,,,,,,,,,36.0,36.0,37.0,,,,,,19.578
2020-04-07 01:10:00,,,,,,,,,,38.0,37.0,38.0,,,,,,19.941
2020-04-07 01:20:00,,,,,,,,,,37.0,36.0,37.0,,,,,,19.532
2020-04-07 01:30:00,,,,,,,,,,38.0,39.0,37.0,,,,,,19.512999999999998
2020-04-07 01:40:00,,,,,,,,,,36.0,37.0,37.0,,,,,,19.6
2020-04-07 01:50:00,,,,,,,,,,36.0,36.0,37.0,,,,,,19.86
2020-04-07 02:00:00,,,,,,,,,,36.0,37.0,36.0,,,,,,19.338
2020-04-07 02:10:00,,,,,,,,,,38.0,36.0,39.0,,,,,,19.834
2020-04-07 02:20:00,,,,,,,,,,35.0,36.0,35.0,,,,,,19.347
2020-04-07 02:30:00,,,,,,,,,,40.0,37.0,36.0,,,,,,19.855999999999998
2020-04-07 02:40:00,,,,,,,,,,36.0,38.0,38.0,,,,,,19.633
2020-04-07 02:50:00,,,,,,,,,,36.0,36.0,37.0,,,,,,19.557000000000002
2020-04-07 03:00:00,,,,,,,,,,36.0,36.0,38.0,,,,,,18.577
2020-04-07 03:10:00,,,,,,,,,,36.0,37.0,37.0,,,,,,19.773
2020-04-07 03:20:00,,,,,,,,,,37.0,34.0,37.0,,,,,,19.686
2020-04-07 03:30:00,,,,,,,,,,38.0,36.0,37.0,,,,,,18.674
2020-04-07 03:40:00,,,,,,,,,,35.0,34.0,37.0,,,,,,19.788
2020-04-07 03:50:00,,,,,,,,,,37.0,36.0,37.0,,,,,,18.878
2020-04-07 04:00:00,,,,,,,,,,37.0,38.0,38.0,,,,,,19.642
2020-04-07 04:10:00,,,,,,,,,,36.0,37.0,36.0,,,,,,19.965999999999998
2020-04-07 04:20:00,,,,,,,,,,37.0,36.0,38.0,,,,,,18.965
2020-04-07 04:30:00,,,,,,,,,,34.0,37.0,38.0,,,,,,19.917
2020-04-07 04:40:00,,,,,,,,,,37.0,35.0,36.0,,,,,,18.61
2020-04-07 04:50:00,,,,,,,,,,37.0,38.0,38.0,,,,,,19.999000000000002
2020-04-07 05:00:00,,,,,,,,,,35.0,35.0,38.0,,,,,,19.826
2020-04-07 05:10:00,,,,,,,,,,38.0,35.0,37.0,,,,,,19.832
2020-04-07 05:20:00,,,,,,,,,,39.0,37.0,611.9646606344835,,,,,,19.637
2020-04-07 05:30:00,,,,,,,,,,36.0,37.0,37.0,,,,,,19.698
2020-04-07 05:40:00,,,,,,,,,,38.0,62.0,38.0,,,,,,18.298
2020-04-07 05:50:00,,,,,,,,,,35.0,37.0,37.0,,,,,,19.785999999999998
2020-04-07 06:00:00,,,,,,,,,,34.0,36.0,880.8710081613033,,,,,,19.473
2020-04-07 06:10:00,,,,,,,,,,38.0,37.0,34.0,,,,,,19.991
2020-04-07 06:20:00,,,,,,,,,,36.0,38.0,,,,,,,19.436
2020-04-07 06:30:00,,,,,,,,,,48.0,39.0,,,,,,,19.212
2020-04-07 06:40:00,,,,,,,,,,,35.0,,,,,,,18.592
2020-04-07 06:50:00,,,,60.393,,,,,,,55.0,,,,,,46.0,19.529
2020-04-07 07:00:00,,,,56.392,,,,,,,36.0,,,,,,47.0,19.812
2020-04-07 07:10:00,,,,,,,,,,,35.0,,,,,,,19.699
2020-04-07 07:20:00,,,,,,,,,,,38.0,,,,,,,19.66
2020-04-07 07:30:00,,,,,,,,,,,36.0,,,,,,,19.779
2020-04-07 07:40:00,,,,,60.0,,,,,,48.0,,,,,,,19.78
2020-04-07 07:50:00,,,,,52.0,,,,,,52.0,,,,,,,19.485
2020-04-07 08:00:00,,,,,56.0,,,,,,35.0,,,,,,,19.111
2020-04-07 08:10:00,,,,,,,,,,,,,,,,,,19.553
2020-04-07 08:20:00,,,,,,,,,,,,,,,,,,19.641
2020-04-07 08:30:00,,,,,,,,,,,,,,,,,,19.033
2020-04-07 08:40:00,,,,,,,,,,,,,,,,,,19.589000000000002
2020-04-07 08:50:00,,,,,,,,,,,,,,,,,,19.36
2020-04-07 09:00:00,,,,,,,,,,,,,,,,,,19.386
2020-04-07 09:10:00,,,,,,,,,,,,,,,,,,19.611
2020-04-07 09:20:00,,,,,,,,,,,,,,,,,,19.866
2020-04-07 09:30:00,,,,,,,,,,,,,,,,,,19.439
2020-04-07 09:40:00,,,,,,,,,,,,,,,,,,19.575
2020-04-07 09:50:00,,,,,,,,,,,,,,,,,,19.791
2020-04-07 10:00:00,,,,,,,,,,,,,,,,,,19.79
2020-04-07 10:10:00,,,,,,,,,,,,,,,,,,19.762999999999998
2020-04-07 10:20:00,,,,,,,,,,,,,,,,,,19.414
2020-04-07 10:30:00,,,,,,,,,,,,,,,,,,19.142
2020-04-07 10:40:00,,,,,,,,,,,,,,,,,,19.903
2020-04-07 10:50:00,,,,,,,,,,,,,,,,,,18.74
2020-04-07 11:00:00,,,,,,28.0,,,36.0,,,,,,,,,19.191
2020-04-07 11:10:00,,,,,,30.0,,,36.0,,,,,,,,,19.589000000000002
2020-04-07 11:20:00,,,,,,,,,,,,,,,,,,19.680999999999997
2020-04-07 11:30:00,,,,,,,,,,,,,,,,,,18.982
2020-04-07 11:40:00,,,,,,,,,,,,,,,,,,19.930999999999997
2020-04-07 11:50:00,,,,,,,,,,,,,,,,,,19.276
2020-04-07 12:00:00,,,,,,,,,,,,,41.0,,45.0,,,19.542
2020-04-07 12:10:00,,24.0,,,,,,,,,,,41.0,,,,,19.942999999999998
2020-04-07 12:20:00,,,,,,29.0,,,,,,,42.0,,,,,19.609
2020-04-07 12:30:00,,,,,,30.0,,,,,,,39.0,,,,,19.652
2020-04-07 12:40:00,,,,,,31.0,,,,,,,42.0,,,,,19.695
2020-04-07 12:50:00,,,,,,29.0,16.0,,,,,,40.0,,,,,19.283
2020-04-07 13:00:00,,,,,,33.0,30.0,,,,,,41.0,,,,,19.799
2020-04-07 13:10:00,,,,,,29.0,,,,,,,,,,,,19.172
2020-04-07 13:20:00,,,,,,28.0,,,,,,,,,,,,18.896
2020-04-07 13:30:00,,,,,,29.0,,,,,,,,,,,,19.085
2020-04-07 13:40:00,,,,,,29.0,,,,,,,,,44.0,,,19.605999999999998
2020-04-07 13:50:00,,,,,,29.0,,,,,,,,,46.0,,,18.613
2020-04-07 14:00:00,,,,,,34.0,,,,,,,,,,,,19.969
2020-04-07 14:10:00,,,,,,32.0,,,,,,,,,,,,19.221
2020-04-07 14:20:00,,,,,,36.0,,,,,,,,,,,,19.766
2020-04-07 14:30:00,,,,,,30.0,,,,,,,,,,,,19.658
2020-04-07 14:40:00,,,,,,32.0,,,,,,,,,,,,19.205
2020-04-07 14:50:00,,,,,,29.0,,,,,,,,,,,,19.412
2020-04-07 15:00:00,,,,,,30.0,,,,,,,,,,,,19.712
2020-04-07 15:10:00,,,,,,29.0,,,,,,,,,,,,18.617
2020-04-07 15:20:00,,,,,,29.0,,,,,,,,,,,,19.836
2020-04-07 15:30:00,,,,,,30.0,,,35.0,,,,,,,,,19.430999999999997
2020-04-07 15:40:00,,17.0,,,,23.0,,,,,,,,,,,,19.198
2020-04-07 15:50:00,,25.0,,,,,,,,,,,,,,,,19.548
2020-04-07 16:00:00,,,30.0,,,,,,,,,,,,,,,18.965999999999998
2020-04-07 16:10:00,,,,,,,,,,,,,,,,,,19.62
2020-04-07 16:20:00,,,,,,,,,,,35.0,,,,,,,19.472
2020-04-07 16:30:00,,,,,,,,,,,38.0,51.0,,,,,,19.815
2020-04-07 16:40:00,,,,,,,,,,,37.0,37.0,,,,,,19.053
2020-04-07 16:50:00,,,,,,,,,,,36.0,37.0,,,,,,18.988
2020-04-07 17:00:00,,,,,,,14.0,,,,36.0,38.0,,,47.0,,,18.412
2020-04-07 17:10:00,,,,,,,17.0,,,47.0,37.0,39.0,,,60.0,,,19.73
2020-04-07 17:20:00,,,,,56.0,,17.0,,,49.0,38.0,37.0,,,43.0,,,19.633
2020-04-07 17:30:00,,,,,52.0,,,,,37.0,49.0,38.0,,,,,,19.827
2020-04-07 17:40:00,,,,,,,,,,37.0,37.0,36.0,,,,,,19.784000000000002
2020-04-07 17:50:00,,,,,,,,,,36.0,36.0,36.0,,,,,,19.709
2020-04-07 18:00:00,,,,,,,,,,35.0,36.0,38.0,,,,,,19.301
2020-04-07 18:10:00,,,,,,,,,,35.0,35.0,36.0,,,,,,19.614
2020-04-07 18:20:00,,,,,,,,,,37.0,36.0,38.0,,,,,,19.813
2020-04-07 18:30:00,,,,,,,,,32.0,37.0,107.0,45.0,,,,,,19.61
2020-04-07 18:40:00,,,,,,,,,37.0,37.0,38.0,37.0,,,,,,18.496
2020-04-07 18:50:00,,,,,,,,,,36.0,215.0,37.0,,,,,,19.725
2020-04-07 19:00:00,,,,,,,,,,37.0,38.0,36.0,,,,,,19.524
2020-04-07 19:10:00,,,,,,28.0,,,,36.0,38.0,35.0,,,,,,18.987000000000002
2020-04-07 19:20:00,,,,,,27.0,,,,39.0,38.0,36.0,,,,,,19.601
2020-04-07 19:30:00,,,,,,,,,,36.0,36.0,36.0,,,,,,19.819000000000003
2020-04-07 19:40:00,,,,,,,,,,37.0,37.0,40.0,,,,,,19.887999999999998
2020-04-07 19:50:00,,,,,,,,,,37.0,35.0,39.0,,,,,,19.609
2020-04-07 20:00:00,,,,,,,,,,36.0,38.0,37.0,,,,,,19.47
2020-04-07 20:10:00,,,,,,,,,,37.0,37.0,36.0,,,,,,19.935
2020-04-07 20:20:00,,,,,,,,,,36.0,38.0,37.0,,,,,,19.980999999999998
2020-04-07 20:30:00,,,,,,,,,,51.0,36.0,37.0,,,,,,18.764
2020-04-07 20:40:00,,,,,,,,,,35.0,37.0,36.0,,,,,,19.910999999999998
2020-04-07 20:50:00,,,,,,41.0,,20.0,30.0,36.0,37.0,39.0,,,,,,18.896
2020-04-07 21:00:00,,,,,,30.0,,16.0,36.0,38.0,37.0,37.0,,,,,,19.912
2020-04-07 21:10:00,,,,,,,,,35.0,36.0,36.0,37.0,,,,,,19.647000000000002
2020-04-07 21:20:00,,,,,,,,,39.0,35.0,37.0,38.0,,,,,,19.755
2020-04-07 21:30:00,,,,,,,,,36.0,38.0,37.0,37.0,,,,,,19.656
2020-04-07 21:40:00,,,,,,,,,36.0,37.0,38.0,37.0,,,,,,19.649
2020-04-07 21:50:00,,,,,,,,,35.0,35.0,36.0,37.0,,,,,,19.766
2020-04-07 22:00:00,,,,,,,,,29.0,37.0,38.0,37.0,,,,,,489.49300000000005
2020-04-07 22:10:00,,,,,,,,,,35.0,36.0,38.0,,,,,,19.982
2020-04-07 22:20:00,,,,,,,,,,36.0,37.0,36.0,,,,,,19.419
2020-04-07 22:30:00,,,,,,,,,,34.0,38.0,38.0,,,,,,19.987000000000002
2020-04-07 22:40:00,,,,,,,,,,645.9396280113526,37.0,37.0,,,,,,19.801
2020-04-07 22:50:00,,,,,,,,,,36.0,37.0,37.0,,,,,,19.855
2020-04-07 23:00:00,,,,,,,,,,37.0,38.0,38.0,,,,,,19.867
2020-04-07 23:10:00,,,,,,,,,,39.0,35.0,38.0,,,,,,19.276
2020-04-07 23:20:00,,,,,,,,,,34.0,35.0,37.0,,,,,,19.448
2020-04-07 23:30:00,,,,,,,,,,37.0,38.0,37.0,,,,,,19.986
2020-04-07 23:40:00,,,,,,,,,,34.0,38.0,37.0,,,,,,19.902
2020-04-07 23:50:00,,,,,,,,,,36.0,35.0,37.0,,,,,,19.895
2020-04-08 00:00:00,,,,,,,,,,34.0,37.0,37.0,,,,,,19.863
2020-04-08 00:10:00,,,,,,,,,,35.0,36.0,37.0,,,,,,19.74
2020-04-08 00:20:00,,,,,,,,,,37.0,36.0,38.0,,,,,,19.422
2020-04-08 00:30:00,,,,,,,,,,37.0,36.0,36.0,,,,,,19.835
2020-04-08 00:40:00,,,,,,,,,,36.0,36.0,39.0,,,,,,19.752
2020-04-08 00:50:00,,,,,,,,,,36.0,39.0,36.0,,,,,,19.160999999999998
2020-04-08 01:00:00,,,,,,,,,,38.0,37.0,36.0,,,,,,19.561
2020-04-08 01:10:00,,,,,,,,,,36.0,36.0,38.0,,,,,,19.189
2020-04-08 01:20:00,,,,,,,,,,35.0,35.0,36.0,,,,,,19.963
2020-04-08 01:30:00,,,,,,,,,,36.0,36.0,37.0,,,,,,19.255
2020-04-08 01:40:00,,,,,,,,,,38.0,38.0,36.0,,,,,,948.248
2020-04-08 01:50:00,,,,,,,,,,35.0,36.0,37.0,,,,,,19.687
2020-04-08 02:00:00,,,,,,,,,,36.0,38.0,39.0,,,,,,19.905
2020-04-08 02:10:00,,,,,,,,,,35.0,38.0,37.0,,,,,,19.884
2020-04-08 02:20:00,,,,,,,,,,36.0,37.0,36.0,,,,,,19.99
2020-04-08 02:30:00,,,,,,,,,,36.0,34.0,37.0,,,,,,19.527
2020-04-08 02:40:00,,,,,,,,,,36.0,35.0,37.0,,,,,,19.564
2020-04-08 02:50:00,,,,,,,,,,35.0,36.0,37.0,,,,,,18.839000000000002
2020-04-08 03:00:00,,,,,,,,,,37.0,37.0,39.0,,,,,,19.573
2020-04-08 03:10:00,,,,,,,,,,36.0,38.0,36.0,,,,,,19.983
2020-04-08 03:20:00,,,,,,,,,,36.0,39.0,36.0,,,,,,19.2
2020-04-08 03:30:00,,,,,,,,,,37.0,37.0,38.0,,,,,,19.753
2020-04-08 03:40:00,,,,,,,,,,36.0,38.0,39.0,,,,,,19.848
2020-04-08 03:50:00,,,,,,,,,,37.0,36.0,37.0,,,,,,19.441
2020-04-08 04:00:00,,,,,,,,,,36.0,36.0,37.0,,,,,,19.180999999999997
2020-04-08 04:10:00,,,,,,,,,,37.0,37.0,37.0,,,,,,19.977999999999998
2020-04-08 04:20:00,,,,,,,,,,37.0,37.0,38.0,,,,,,19.736
2020-04-08 04:30:00,,,,,,,,,,39.0,34.0,36.0,,,,,,19.562
2020-04-08 04:40:00,,,,,,,,,,37.0,37.0,38.0,,,,,,19.662
2020-04-08 04:50:00,,,,,,,,,,36.0,36.0,37.0,,,,,,18.961
2020-04-08 05:00:00,,,,,,,,,,37.0,36.0,38.0,,,,,,19.352
2020-04-08 05:10:00,,,,,,,,,,36.0,36.0,37.0,,,,,,19.387
2020-04-08 05:20:00,,,,,,,,,,35.0,36.0,37.0,,,,,,19.445
2020-04-08 05:30:00,,,,,,,,,,35.0,38.0,37.0,,,,,,19.517
2020-04-08 05:40:00,,,,,,,,,,35.0,37.0,37.0,,,,,,19.926
2020-04-08 05:50:00,,,,,,,,,,37.0,36.0,36.0,,,,,,19.82
2020-04-08 06:00:00,,,,,,,,,,736.8000965858496,36.0,37.0,,,,,,19.621
2020-04-08 06:10:00,,,,,,,,,,50.0,40.0,38.0,,,,,,19.063
