Timestamp,mobile-1,mobile-2,mobile-38,mobile-50,mobile-47,mobile-44,mobile-9,static-1
2020-04-07 05:10:00,42.50100000000001,40.37695,,,,,,18.927
2020-04-07 05:20:00,47.512,42.4193,,,,,,19.814
2020-04-07 05:30:00,42.54600000000001,40.4697,,,,,,19.545
2020-04-07 05:40:00,40.612,39.4977,,,,,,19.793
2020-04-07 05:50:00,44.601000000000006,40.53235,,,,,,19.862000000000002
2020-04-07 06:00:00,41.6,40.5691,,,,,,18.798
2020-04-07 06:10:00,44.6,43.6405,,,,,,19.793
2020-04-07 06:20:00,48.545,40.6489,,,,,,19.328
2020-04-07 06:30:00,42.503,39.71085,,,,,,19.840999999999998
2020-04-07 06:40:00,42.5,42.72905,,,,,,19.915
2020-04-07 06:50:00,47.419,41.78155,,,,,,19.926
2020-04-07 07:00:00,41.401,41.81865,,,47.0,,,19.746
2020-04-07 07:10:00,44.401,49.8638,16.0,,48.0,,,19.451
2020-04-07 07:20:00,43.409,39.9198,17.0,,47.0,,,19.905
2020-04-07 07:30:00,45.29600000000001,,16.0,47.0,46.0,,,19.502
2020-04-07 07:40:00,45.196999999999996,,18.0,50.0,47.0,,,19.971
2020-04-07 07:50:00,41.21,,18.0,47.0,46.0,,,19.246
2020-04-07 08:00:00,,,17.0,47.0,49.0,,,19.877
2020-04-07 08:10:00,,,17.0,52.0,46.0,,,19.111
2020-04-07 08:20:00,,,17.0,53.0,51.0,,,19.665
2020-04-07 08:30:00,,,16.0,49.0,48.0,,,19.175
2020-04-07 08:40:00,,,16.0,49.0,47.0,,,19.977999999999998
2020-04-07 08:50:00,,,16.0,48.0,50.0,,,19.561
2020-04-07 09:00:00,,,17.0,49.0,47.0,,,19.517
2020-04-07 09:10:00,,,18.0,48.0,50.0,,,18.982
2020-04-07 09:20:00,,,16.0,48.0,49.0,,,19.881
2020-04-07 09:30:00,,,16.0,48.0,49.0,,,19.692999999999998
2020-04-07 09:40:00,,,16.0,48.0,45.0,,,19.604
2020-04-07 09:50:00,,,18.0,48.0,49.0,,,19.679000000000002
2020-04-07 10:00:00,,,16.0,48.0,47.0,46.0,,19.309
2020-04-07 10:10:00,,,14.0,50.0,46.0,47.0,,19.049
2020-04-07 10:20:00,,,20.0,49.0,46.0,47.0,,19.912
2020-04-07 10:30:00,,,24.0,47.0,49.0,47.0,,19.715
2020-04-07 10:40:00,,,16.0,47.0,47.0,48.0,,19.98
2020-04-07 10:50:00,,,16.0,51.0,49.0,47.0,,19.922
2020-04-07 11:00:00,,,15.0,49.0,47.0,48.0,,19.680999999999997
2020-04-07 11:10:00,,,17.0,49.0,47.0,46.0,,19.933
2020-04-07 11:20:00,,,16.0,48.0,49.0,45.0,,19.345
2020-04-07 11:30:00,,,16.0,50.0,47.0,47.0,,19.230999999999998
2020-04-07 11:40:00,,,18.0,48.0,46.0,50.0,,19.663
2020-04-07 11:50:00,,,15.0,49.0,41.0,47.0,,19.999000000000002
2020-04-07 12:00:00,,,17.0,53.0,,48.0,,19.927
2020-04-07 12:10:00,,,17.0,49.0,,48.0,,19.769000000000002
2020-04-07 12:20:00,,,17.0,50.0,,48.0,,19.809
2020-04-07 12:30:00,,,15.0,48.0,,49.0,,19.382
2020-04-07 12:40:00,,,17.0,53.0,,46.0,42.0,19.66
2020-04-07 12:50:00,,,,49.0,,46.0,42.0,18.598
2020-04-07 13:00:00,,,,48.0,,47.0,44.0,19.97
2020-04-07 13:10:00,,,,49.0,,47.0,41.0,19.796
2020-04-07 13:20:00,,,,51.0,,48.0,41.0,19.967
2020-04-07 13:30:00,,,,47.0,,46.0,44.0,19.55
2020-04-07 13:40:00,,,,47.0,,47.0,43.0,19.762
2020-04-07 13:50:00,,,,48.0,,47.0,42.0,19.761
2020-04-07 14:00:00,,,,48.0,,46.0,,19.995
2020-04-07 14:10:00,,,,47.0,,48.0,,19.936
2020-04-07 14:20:00,,,,47.0,,47.0,,19.820999999999998
2020-04-07 14:30:00,,,,48.0,,47.0,,19.977999999999998
2020-04-07 14:40:00,,,,49.0,,49.0,,19.792
2020-04-07 14:50:00,,,,51.0,,46.0,,19.778
2020-04-07 15:00:00,,,,48.0,44.0,48.0,,19.345
2020-04-07 15:10:00,,,,49.0,51.0,46.0,,18.908
2020-04-07 15:20:00,,,,50.0,49.0,46.0,,19.889
2020-04-07 15:30:00,,,,48.0,50.0,51.0,,19.799
2020-04-07 15:40:00,,,,47.0,48.0,46.0,,19.91
2020-04-07 15:50:00,,,,52.0,47.0,46.0,,18.695
2020-04-07 16:00:00,,,,49.0,47.0,47.0,40.0,19.983
2020-04-07 16:10:00,,,,48.0,43.0,46.0,41.0,19.567
2020-04-07 16:20:00,,,,,,49.0,,18.997
2020-04-07 16:30:00,,,,,,45.0,,19.982
2020-04-07 16:40:00,,,,,,47.0,,18.803
2020-04-07 16:50:00,,,,,,,,19.961
2020-04-07 17:00:00,,41.3656,,,,,,19.859
2020-04-07 17:10:00,,45.38135,,,,,,19.373
2020-04-07 17:20:00,36.916,43.4468,,,,,,18.969
2020-04-07 17:30:00,37.908,47.4622,,,,,,18.743
2020-04-07 17:40:00,35.802,45.52555,,,,,,19.329
2020-04-07 17:50:00,36.68,44.5595,,,,,,19.74
2020-04-07 18:00:00,36.604,44.6106,,,,,,19.987000000000002
2020-04-07 18:10:00,40.539,44.6617,,,,,,19.338
2020-04-07 18:20:00,40.387,45.7037,,,,,,19.743
2020-04-07 18:30:00,38.195,44.73485,,,,,,19.134
2020-04-07 18:40:00,39.2,46.7814,,,,,,19.657
2020-04-07 18:50:00,36.141,46.7982,,,,,,19.96
2020-04-07 19:00:00,35.948,47.836000000000006,,,,,,19.374000000000002
2020-04-07 19:10:00,42.891000000000005,45.898999999999994,,,,,,19.582
2020-04-07 19:20:00,42.805,50.9564,,,,,,19.292
2020-04-07 19:30:00,40.806999999999995,43.97145,,,,,,19.034000000000002
2020-04-07 19:40:00,38.59,46.03655,,,,,,19.577
2020-04-07 19:50:00,34.513000000000005,40.08695,,,,,,19.952
2020-04-07 20:00:00,38.485,50.1097,,,,,,19.95
2020-04-07 20:10:00,37.411,47.15905,,,,,,19.612000000000002
2020-04-07 20:20:00,35.373000000000005,45.1965,,,,,,19.877
2020-04-07 20:30:00,42.267,43.25005,,,,,,19.94
2020-04-07 20:40:00,34.213,49.26055,,,,,,19.449
2020-04-07 20:50:00,37.1,44.3001,,,,,,19.500999999999998
2020-04-07 21:00:00,33.105000000000004,44.37045,,,,,,18.912
2020-04-07 21:10:00,36.011,47.39215,,,,,,19.71
2020-04-07 21:20:00,37.0,49.4345,,,,,,19.939
2020-04-07 21:30:00,37.892,44.4982,,,,,,19.761
2020-04-07 21:40:00,33.9,45.52795,,,,,,18.901
2020-04-07 21:50:00,35.9,44.57975,,,,,,19.715
2020-04-07 22:00:00,39.891,45.63155,,,,,,221.516
2020-04-07 22:10:00,35.998000000000005,43.6417,,,,,,19.676
2020-04-07 22:20:00,41.105,48.69735,,,,,,19.504
2020-04-07 22:30:00,36.205999999999996,45.74355,,,,,,19.625999999999998
2020-04-07 22:40:00,37.38,46.77505,,,,,,19.445999999999998
2020-04-07 22:50:00,37.402,45.82755,,,,,,18.609
2020-04-07 23:00:00,38.636,49.87165,,,,,,19.757
2020-04-07 23:10:00,37.789,46.91645,,,,,,19.737000000000002
2020-04-07 23:20:00,36.116,1005.8784743365796,,,,,,19.942
2020-04-07 23:30:00,40.123000000000005,45.97035,,,,,,19.134
2020-04-07 23:40:00,38.422,45.05085,,,,,,18.22
2020-04-07 23:50:00,34.743,51.05715,,,,,,19.548
2020-04-08 00:00:00,43.867,46.1086,,,,,,19.779
2020-04-08 00:10:00,37.897,48.14045,,,,,,18.925
2020-04-08 00:20:00,40.997,44.2038,,,,,,19.055
2020-04-08 00:30:00,40.103,45.2248,,,,,,18.734
2020-04-08 00:40:00,38.102,45.30495,,,,,,19.996
2020-04-08 00:50:00,39.162,46.34065,,,,,,19.158
2020-04-08 01:00:00,40.203,50.35045,,,,,,19.91
2020-04-08 01:10:00,37.236,47.40435,,,,,,18.342
2020-04-08 01:20:00,40.403,44.46735,,,,,,19.834
2020-04-08 01:30:00,39.409,46.49605,,,,,,19.969
2020-04-08 01:40:00,40.662,46.54505,,,,,,18.843
2020-04-08 01:50:00,39.835,49.58845,,,,,,19.840999999999998
2020-04-08 02:00:00,40.103,49.63675,,,,,,19.939
2020-04-08 02:10:00,43.178999999999995,46.6749,,,,,,18.82
2020-04-08 02:20:00,39.577,46.7078,,,,,,19.976
2020-04-08 02:30:00,40.876,50.76695,,,,,,19.906
2020-04-08 02:40:00,41.011,52.80265,,,,,,19.917
2020-04-08 02:50:00,39.233,44.84745,,,,,,19.715999999999998
2020-04-08 03:00:00,42.398999999999994,45.89015,,,,,,19.88
2020-04-08 03:10:00,40.563,48.89715,,,,,,19.891
2020-04-08 03:20:00,38.677,45.9682,,,,,,19.762
2020-04-08 03:30:00,42.935,51.0004,,,,,,19.487000000000002
2020-04-08 03:40:00,41.199,47.0585,,,,,,19.328
2020-04-08 03:50:00,41.213,47.1026,,,,,,19.764
2020-04-08 04:00:00,41.391000000000005,49.12115,,,,,,18.953
2020-04-08 04:10:00,39.651,47.146,,,,,,18.887
2020-04-08 04:20:00,44.786,48.1999,,,,,,19.902
2020-04-08 04:30:00,42.88800000000001,45.25975,,,,,,19.663
2020-04-08 04:40:00,42.107,44.3,,,,,,19.854
2020-04-08 04:50:00,44.398999999999994,47.3371,,,,,,19.423
2020-04-08 05:00:00,41.483,48.39205,,,,,,19.729
2020-04-08 05:10:00,42.87300000000001,46.43265,,,,,,19.563
2020-04-08 05:20:00,42.988,49.44035,,,,,,19.688
2020-04-08 05:30:00,43.221,50.5044,,,,,,19.788
2020-04-08 05:40:00,44.87300000000001,49.55445,,,,,,19.471
2020-04-08 05:50:00,47.191,49.5968,,,,,,18.845
2020-04-08 06:00:00,46.437,47.6164,,,,,,19.77
2020-04-08 06:10:00,44.747,47.6731,,,,,,19.689
2020-04-08 06:20:00,45.043,49.70775,,,,,,19.614
2020-04-08 06:30:00,46.113,50.7578,,,,,,19.305
2020-04-08 06:40:00,46.738,49.77635,,,,,,19.234
2020-04-08 06:50:00,46.88200000000001,50.84285,,49.0,,,,18.859
2020-04-08 07:00:00,50.192,45.89535,,50.0,,,,18.863
2020-04-08 07:10:00,45.499,49.9314,,51.0,,,,19.91
2020-04-08 07:20:00,49.6,,,49.0,,,,19.516
2020-04-08 07:30:00,48.739,,,51.0,,,,19.308
2020-04-08 07:40:00,49.895,,,52.0,,,,19.988
2020-04-08 07:50:00,47.008,,,48.0,,,,18.881
2020-04-08 08:00:00,41.999,,,47.0,,,,19.565
2020-04-08 08:10:00,,,,49.0,,,,18.787
2020-04-08 08:20:00,,,,47.0,,,,19.859
2020-04-08 08:30:00,,,,48.0,,,,19.844
2020-04-08 08:40:00,,,,48.132298789196746,,,,19.114
2020-04-08 08:50:00,,,,47.43000290506918,,,,19.345
2020-04-08 09:00:00,,,,1166.3356699989556,,,,19.886
2020-04-08 09:10:00,,,,48.18452796442495,,,,19.476
2020-04-08 09:20:00,,,,47.05120899726515,,,,19.908
2020-04-08 09:30:00,,,,48.35940750197114,,,,19.374000000000002
2020-04-08 09:40:00,,,,48.684388885592305,,,,19.544
2020-04-08 09:50:00,,,,50.51770714281145,,,,20.171
2020-04-08 10:00:00,,,,50.27431594084855,,,,19.665
2020-04-08 10:10:00,,,,49.94641943632021,,,,19.299
2020-04-08 10:20:00,,,,47.859548023351955,,,,18.945999999999998
2020-04-08 10:30:00,,47.63257792559236,,47.79919781487217,,,,20.262999999999998
2020-04-08 10:40:00,,51.548058767332726,,49.08404243263628,,,,19.397000000000002
2020-04-08 10:50:00,,51.35127691358238,,48.12433557044554,,,,19.94
2020-04-08 11:00:00,,49.33548796277009,,50.728030248012345,,,,19.784000000000002
2020-04-08 11:10:00,,692.2801315615521,,47.837227155940724,,,,19.767
2020-04-08 11:20:00,,51.25730884733868,,46.905739870678,,,,20.29
2020-04-08 11:30:00,,53.00736409419942,,46.71467736115885,,,,20.117
2020-04-08 11:40:00,,47.362061189604596,,50.822640836021826,,,,19.715
2020-04-08 11:50:00,,47.7856794915976,,50.297204601993705,,,,19.164
2020-04-08 12:00:00,,49.342358345040815,,47.94643551744496,,,42.27132707625107,18.82
2020-04-08 12:10:00,,51.17524397491891,,49.0053854063268,,,41.859018177375056,19.918
2020-04-08 12:20:00,,49.319818285626866,,47.68399168579555,,,43.55624646479042,20.34
2020-04-08 12:30:00,,55.70748656059498,,49.8440367532026,,37.0,42.22633970550796,19.936
2020-04-08 12:40:00,,56.45699812642742,,50.62825086243763,,37.0,43.803051125816644,20.581
2020-04-08 12:50:00,,51.942443650065506,,49.515217764344904,,37.0,42.90018444865864,19.915
2020-04-08 13:00:00,,48.62454818113257,,49.5613789917456,,37.0,44.579351467198954,19.82
2020-04-08 13:10:00,,51.677367584941436,,50.57104178507957,,37.0,43.82040970367424,20.281
2020-04-08 13:20:00,,49.72004045866278,,50.15931565858745,,37.0,42.00748604504601,19.689
2020-04-08 13:30:00,,49.15243986926655,,50.2591926402473,,37.0,1038.0956243720836,18.738
2020-04-08 13:40:00,,47.46621165226878,,47.40231108540879,,37.0,43.199221235335884,19.32
2020-04-08 13:50:00,,51.263415010073054,,1268.4356863568528,,37.0,41.68345093554935,20.789
2020-04-08 14:00:00,,50.13397788353433,,48.19626504326236,,37.0,42.04612897095581,18.748
2020-04-08 14:10:00,,53.434044460221955,,48.566997333353825,,37.0,44.0805291470789,19.643
2020-04-08 14:20:00,,56.710907130947504,,50.65190847777441,,37.0,42.435871909071906,20.627
2020-04-08 14:30:00,,49.96407830668297,,48.6273574001636,,37.0,42.29468813919684,20.496
2020-04-08 14:40:00,,50.51386253682294,,48.50748647204855,,37.0,43.18668465931723,19.930999999999997
2020-04-08 14:50:00,,49.00890734123988,,48.81238642772618,,37.0,42.69586111153264,20.264
2020-04-08 15:00:00,,503.7518152558827,,52.263865581968496,,37.0,43.2850085676406,19.51
2020-04-08 15:10:00,,51.426676929877004,,749.7242218255719,,37.0,43.25496508638176,19.914
2020-04-08 15:20:00,,51.69276433204385,,51.929346646978146,,37.0,43.353829934925855,19.667
2020-04-08 15:30:00,,52.090610480913725,,50.151107617164456,,37.0,43.979224162899065,19.808
2020-04-08 15:40:00,,49.1138891403404,,49.9741531359478,,37.0,43.562073041166656,20.675
2020-04-08 15:50:00,,52.172652401142386,,48.86290885553354,,37.0,42.45614893353874,20.227
2020-04-08 16:00:00,,55.672278297714406,,46.172644036844254,,37.0,44.819112356702426,19.253
2020-04-08 16:10:00,,49.24732666475392,,49.618495814243786,,37.0,43.806050768866214,19.842
2020-04-08 16:20:00,,51.083452933493064,,50.05928151476537,,37.0,41.811537035806815,20.22
2020-04-08 16:30:00,,49.31854886945689,,47.548742835570955,,37.0,43.803733526168706,20.454
2020-04-08 16:40:00,36.372,52.26505576208975,,,,,42.78106273749623,19.653
2020-04-08 16:50:00,36.372,49.78827049217309,,,,,40.95642121331403,20.099
2020-04-08 17:00:00,36.372,53.13396306161808,,,,,,18.823
2020-04-08 17:10:00,36.372,51.93598640550252,,,,,,21.546999999999997
2020-04-08 17:20:00,36.372,55.796428617521656,,,,,,21.250999999999998
2020-04-08 17:30:00,36.372,50.36111414191691,,,,,,20.38
2020-04-08 17:40:00,36.372,49.73590305733695,,,,,,19.68
2020-04-08 17:50:00,36.372,52.513424380958675,,,,,,21.334
2020-04-08 18:00:00,36.372,58.45947683365803,,,,,,22.319000000000003
2020-04-08 18:10:00,36.372,54.24007796148601,,,,,,19.945999999999998
2020-04-08 18:20:00,36.372,51.44582913551381,,,,,,20.269000000000002
2020-04-08 18:30:00,36.372,53.378294230428715,,,,,,19.965
2020-04-08 18:40:00,36.372,57.91698592103389,,,,,,20.926
2020-04-08 18:50:00,36.372,56.804340991485205,,,,,,21.311
2020-04-08 19:00:00,36.372,47.85763646494917,,,,,,21.178
2020-04-08 19:10:00,36.372,57.07723221030128,,,,,,21.037
2020-04-08 19:20:00,36.372,51.91452732735467,,,,,,20.212
2020-04-08 19:30:00,36.372,54.35112670007746,,,,,,20.143
2020-04-08 19:40:00,36.372,53.17164055600596,,,,,,20.29
2020-04-08 19:50:00,36.372,50.344560413510045,,,,,,20.611
2020-04-08 20:00:00,36.372,52.66894185428816,,,,,,21.095
